,Date,Company,price,GSVI,GSVI t-1,A_GSVI,returns,returns t-1,returns^2,volatilities,volumes,Mkt-RF,SMB,HML,RMW,CMA
145,4/29/2019,ADBE,267.4500122,51,29,-0.066691374,-0.018319423,0.004907484,0.000335601,0.024211024,9787100,-0.59,-0.01,0.86,-0.04,0.51
154,5/6/2019,ADBE,271.8599854,18,51,0,-0.039307969,-0.01658888,0.001545116,0.052286685,236197100,-0.59,-0.01,0.86,-0.04,0.51
163,5/13/2019,ADBE,270.5700073,60,18,-0.328504067,-0.035141089,0.00211001,0.001234896,0.043207764,9484300,-0.59,-0.01,0.86,-0.04,0.51
172,5/20/2019,ADBE,281.9599915,66,60,0.105360516,-0.025117145,-0.001693455,0.000630871,0.031490068,5494700,-0.59,-0.01,0.86,-0.04,0.51
181,5/27/2019,ADBE,285.5799866,42,66,0,-0.024766436,-0.011162708,0.000613376,0.029572666,26221700,-0.59,-0.01,0.86,-0.04,0.51
190,6/3/2019,ADBE,278.480011,57,42,0.100083459,0.028025292,0.013958291,0.000785417,0.026795609,11345600,-0.59,-0.01,0.86,-0.04,0.51
199,6/10/2019,ADBE,278.480011,5,57,0.171850257,0.008030731,-0.011353132,6.45E-05,0.00712872,14298200,-0.59,-0.01,0.86,-0.04,0.51
208,6/17/2019,ADBE,279.8500061,15,5,-0.587786665,-0.00972967,0.013391797,9.47E-05,0.007916958,12692700,-0.59,-0.01,0.86,-0.04,0.51
217,6/24/2019,ADBE,279.8500061,26,15,-0.125163143,0.02521726,-0.092533232,0.00063591,0.023012806,62715700,0.03,0.02,0.06,-0.02,0.02
226,7/1/2019,ADBE,274.769989,53,26,-0.143100844,-0.014184618,-0.018319423,0.000201203,0.020076218,15178400,0.03,0.02,0.06,-0.02,0.02
235,7/8/2019,ADBE,270.8999939,19,53,0.038466281,0.03602987,-0.039307969,0.001298152,0.023051154,409783400,0.03,0.02,0.06,-0.02,0.02
244,7/15/2019,ADBE,278.1600037,58,19,-0.100083459,-0.091097134,-0.035141089,0.008298688,0.099163809,5154900,0.03,0.02,0.06,-0.02,0.02
253,7/22/2019,ADBE,274.2799988,59,58,0.03509132,-0.026678947,-0.025117145,0.000711766,0.03305187,15271100,0.03,0.02,0.06,-0.02,0.02
262,7/29/2019,ADBE,299.3299866,44,59,-0.112117298,-0.026797264,-0.024766436,0.000718093,0.031603495,20988800,0.03,0.02,0.06,-0.02,0.02
271,8/5/2019,ADBE,294.6499939,38,44,0.120627988,-0.024885157,0.028025292,0.000619271,0.026114839,9415300,0.03,0.02,0.06,-0.02,0.02
280,8/12/2019,ADBE,303.980011,7,38,-0.233614851,-0.027103866,0.008030731,0.00073462,0.028005876,18693100,0.03,0.02,0.06,-0.02,0.02
289,8/19/2019,ADBE,309.4200134,15,7,-0.133531393,-0.034819265,-0.00972967,0.001212381,0.033006553,9445800,0.03,0.02,0.06,-0.02,0.02
298,8/26/2019,ADBE,306.8699951,29,15,-0.125163143,0.04530357,0.02521726,0.002052413,0.043099115,40142300,-0.19,0.57,2.06,-0.36,1.41
307,9/2/2019,ADBE,311.269989,68,29,0,0.026446774,-0.014184618,0.000699432,0.020555173,11137600,-0.19,0.57,2.06,-0.36,1.41
316,9/9/2019,ADBE,293.7099915,18,68,0.268263987,0.167559108,0.03602987,0.028076055,0.154580392,368261400,-0.19,0.57,2.06,-0.36,1.41
325,9/16/2019,ADBE,294.8299866,59,18,-0.15415068,0.078789394,-0.091097134,0.006207769,0.070722719,4464100,-0.19,0.57,2.06,-0.36,1.41
334,9/23/2019,ADBE,294.8299866,51,59,0.017094433,-0.034653866,-0.026678947,0.00120089,0.041026789,6924800,-0.19,0.57,2.06,-0.36,1.41
343,9/30/2019,ADBE,287.4500122,44,51,-0.257829109,0.016183239,-0.026797264,0.000261897,0.011377009,26424800,-0.19,0.57,2.06,-0.36,1.41
352,10/7/2019,ADBE,287.4500122,25,44,0.046520016,0.038943759,-0.024885157,0.001516616,0.037714076,11879400,-0.19,0.57,2.06,-0.36,1.41
361,10/14/2019,ADBE,282.4400024,5,25,-0.652325186,0.051500219,-0.027103866,0.002652273,0.050598208,14697100,-0.19,0.57,2.06,-0.36,1.41
370,10/21/2019,ADBE,284.5100098,14,5,-0.470003629,0.035567677,-0.034819265,0.00126506,0.037380389,11614500,-0.19,0.57,2.06,-0.36,1.41
379,10/28/2019,ADBE,284.9400024,31,14,-0.194156014,0.005274691,0.04530357,2.78E-05,0.003070236,40142300,0.51,0.01,-0.38,0.24,-0.34
388,11/4/2019,ADBE,278.3500061,60,31,0.032789823,-0.014047023,0.026446774,0.000197319,0.019938624,11137600,0.51,0.01,-0.38,0.24,-0.34
397,11/11/2019,ADBE,277.9100037,16,60,0.124052649,-0.06534104,0.167559108,0.004269451,0.078319755,368261400,0.51,0.01,-0.38,0.24,-0.34
406,11/18/2019,ADBE,277.5400085,71,16,-0.171850257,-0.00639102,0.078789394,4.08E-05,0.014457695,4464100,0.51,0.01,-0.38,0.24,-0.34
415,11/25/2019,ADBE,276.9599915,61,71,0.185142433,0.017951608,-0.034653866,0.00032226,0.011578685,6924800,0.51,0.01,-0.38,0.24,-0.34
424,12/2/2019,ADBE,278.2900085,44,61,-0.078780878,0.035738901,0.016183239,0.001277269,0.030932671,26424800,0.51,0.01,-0.38,0.24,-0.34
433,12/9/2019,ADBE,265.519989,58,44,0.046520016,0.011547995,0.038943759,0.000133356,0.010318313,11879400,0.51,0.01,-0.38,0.24,-0.34
442,12/16/2019,ADBE,270.980011,6,58,0.090151097,0.003242458,0.051500219,1.05E-05,0.002340447,14697100,0.51,0.01,-0.38,0.24,-0.34
451,12/23/2019,ADBE,277.8200073,13,6,-0.15415068,0.001934502,0.035567677,3.74E-06,0.003747214,11614500,0.51,0.01,-0.38,0.24,-0.34
460,12/30/2019,ADBE,292.4599915,32,13,-0.143100844,0.006336761,0.005274691,4.02E-05,0.004132307,34019600,0.11,0.54,-1.33,-0.47,-0.67
469,1/6/2020,ADBE,292.4599915,66,32,0.064538521,0.087397121,-0.014047023,0.007638257,0.08150552,13090100,0.11,0.54,-1.33,-0.47,-0.67
478,1/13/2020,ADBE,297.5,9,66,0.200670695,-0.042387785,-0.06534104,0.001796724,0.055366501,370403700,0.11,0.54,-1.33,-0.47,-0.67
487,1/20/2020,ADBE,297.5,52,9,-0.693147181,-0.075180536,-0.00639102,0.005652113,0.083247211,4285200,0.11,0.54,-1.33,-0.47,-0.67
496,1/27/2020,ADBE,299.2999878,50,52,-0.126293725,0.033103361,0.017951608,0.001095832,0.026730437,8726500,0.11,0.54,-1.33,-0.47,-0.67
505,2/3/2020,ADBE,309.5299988,40,50,-0.198850859,0.022021696,0.035738901,0.000484955,0.017215466,24549500,0.11,0.54,-1.33,-0.47,-0.67
514,2/10/2020,ADBE,306.230011,35,40,-0.048790164,0.010651846,0.011547995,0.000113462,0.009422164,12218600,0.11,0.54,-1.33,-0.47,-0.67
523,2/17/2020,ADBE,317.9400024,5,35,-0.315852949,0.060758235,0.003242458,0.003691563,0.059856224,13740100,0.11,0.54,-1.33,-0.47,-0.67
532,2/24/2020,ADBE,327.6099854,12,5,-0.182321557,0.048942831,0.001934502,0.002395401,0.050755542,8440100,0.11,0.54,-1.33,-0.47,-0.67
541,3/2/2020,ADBE,330.7900085,80,12,-0.223143551,0.027710954,0.006336761,0.000767897,0.025506499,34019600,-0.29,-0.75,0.21,0.34,-0.15
550,3/9/2020,ADBE,331.8099976,59,80,0.980829253,-0.015758408,0.087397121,0.000248327,0.021650009,13090100,-0.29,-0.75,0.21,0.34,-0.15
559,3/16/2020,ADBE,339.8099976,24,59,0,0.042717119,-0.042387785,0.001824752,0.029738404,370403700,-0.29,-0.75,0.21,0.34,-0.15
568,3/23/2020,ADBE,349.7399902,55,24,0.287682072,-0.035391072,-0.075180536,0.001252528,0.043457747,4285200,-0.29,-0.75,0.21,0.34,-0.15
577,3/30/2020,ADBE,351.3699951,46,55,-0.053109825,-0.037202543,0.033103361,0.001384029,0.043575467,8726500,-0.29,-0.75,0.21,0.34,-0.15
586,4/6/2020,ADBE,351.1400146,39,46,-0.248896047,-0.00928804,0.022021696,8.63E-05,0.01409427,24549500,-0.29,-0.75,0.21,0.34,-0.15
595,4/13/2020,ADBE,366.0899963,40,39,-0.074107972,-0.039434836,0.010651846,0.001555106,0.040664518,12218600,-0.29,-0.75,0.21,0.34,-0.15
604,4/20/2020,ADBE,366.0899963,4,40,0,-0.015240349,0.060758235,0.000232268,0.016142359,13740100,-0.29,-0.75,0.21,0.34,-0.15
613,4/27/2020,ADBE,379.6700134,13,4,-0.223143551,-0.02207465,0.048942831,0.00048729,0.020261939,8440100,-0.29,-0.75,0.21,0.34,-0.15
622,5/4/2020,ADBE,379.6700134,42,13,-0.074107972,0.019927261,0.027710954,0.000397096,0.017722807,37172800,0.68,-0.47,-0.21,0.07,-0.02
631,5/11/2020,ADBE,372.9500122,59,42,0.303682414,0.031173755,-0.015758408,0.000971803,0.025282154,10340700,0.68,-0.47,-0.21,0.07,-0.02
640,5/18/2020,ADBE,345.1199951,21,59,0,0.036532239,0.042717119,0.001334604,0.023553524,263516900,0.68,-0.47,-0.21,0.07,-0.02
649,5/25/2020,ADBE,336.769989,53,21,0.15415068,-0.001499127,-0.035391072,2.25E-06,0.009565802,3547900,0.68,-0.47,-0.21,0.07,-0.02
658,6/1/2020,ADBE,335.5,35,53,-0.090151097,0.045820383,-0.037202543,0.002099507,0.039447459,5738500,0.68,-0.47,-0.21,0.07,-0.02
667,6/8/2020,ADBE,295.3399963,45,35,-0.376477571,0.025691242,-0.00928804,0.00066004,0.020885012,18533900,0.68,-0.47,-0.21,0.07,-0.02
676,6/15/2020,ADBE,305.8299866,28,45,0.022472856,0.020579801,-0.039434836,0.000423528,0.019350119,9349100,0.68,-0.47,-0.21,0.07,-0.02
685,6/22/2020,ADBE,293.6099854,7,28,-0.30538165,0.008967721,-0.015240349,8.04E-05,0.00806571,12328700,0.68,-0.47,-0.21,0.07,-0.02
694,6/29/2020,ADBE,318.7000122,10,7,0.336472237,0.001623537,-0.02207465,2.64E-06,0.003436248,8926700,0.68,-0.47,-0.21,0.07,-0.02
703,7/6/2020,ADBE,344.1099854,32,10,-0.262364264,-0.019927261,0.019927261,0.000397096,0.022131716,32815900,-0.59,-0.5,-0.09,0.02,-0.22
712,7/13/2020,ADBE,344.1099854,60,32,0,0.017737675,0.031173755,0.000314625,0.011846074,8409500,-0.59,-0.5,-0.09,0.02,-0.22
721,7/20/2020,ADBE,344.1000061,11,60,0,0.052863462,0.036532239,0.002794546,0.039884747,380876100,-0.59,-0.5,-0.09,0.02,-0.22
730,7/27/2020,ADBE,343.8399963,49,11,-0.492476485,0.038123766,-0.001499127,0.001453422,0.030057091,5481200,-0.59,-0.5,-0.09,0.02,-0.22
739,8/3/2020,ADBE,367.5100098,32,49,-0.115512887,0.011693625,0.045820383,0.000136741,0.005320702,5362900,-0.59,-0.5,-0.09,0.02,-0.22
748,8/10/2020,ADBE,367.5100098,40,32,-0.446287103,0.034445244,0.025691242,0.001186475,0.029639014,15244700,-0.59,-0.5,-0.09,0.02,-0.22
757,8/17/2020,ADBE,365.2999878,30,40,-0.09531018,0.004553328,0.020579801,2.07E-05,0.003323645,9378900,-0.59,-0.5,-0.09,0.02,-0.22
766,8/24/2020,ADBE,365.2999878,5,30,-0.15415068,-0.061038202,0.008967721,0.003725662,0.061940213,11490000,-0.59,-0.5,-0.09,0.02,-0.22
775,8/31/2020,ADBE,385.2600098,11,5,0,-0.012154688,0.001623537,0.000147736,0.010341976,6147000,-0.59,-0.5,-0.09,0.02,-0.22
784,9/7/2020,ADBE,386.6000061,37,11,-0.167054085,-0.044625151,-0.019927261,0.001991404,0.046829605,31586200,-0.04,-0.45,-0.7,0.16,0.04
793,9/14/2020,ADBE,392.8999939,76,37,0.14518201,-0.008275431,0.017737675,6.85E-05,0.014167032,15275300,-0.04,-0.45,-0.7,0.16,0.04
802,9/21/2020,ADBE,406.5400085,21,76,0.236388778,-0.021303325,0.052863462,0.000453832,0.03428204,552672100,-0.04,-0.45,-0.7,0.16,0.04
811,9/28/2020,ADBE,428.0100098,52,21,0.15415068,-0.009555609,0.038123766,9.13E-05,0.017622284,4692100,-0.04,-0.45,-0.7,0.16,0.04
820,10/5/2020,ADBE,426.9200134,41,52,-0.019048195,-0.013011215,0.011693625,0.000169292,0.019384139,13638100,-0.04,-0.45,-0.7,0.16,0.04
829,10/12/2020,ADBE,442.9500122,42,41,-0.11506933,-0.02338416,0.034445244,0.000546819,0.02819039,27515100,-0.04,-0.45,-0.7,0.16,0.04
838,10/19/2020,ADBE,466.2000122,51,42,0,0.000332341,0.004553328,1.10E-07,0.000897341,10290700,-0.04,-0.45,-0.7,0.16,0.04
847,10/26/2020,ADBE,432.4200134,7,51,0.376477571,0.019586309,-0.061038202,0.000383624,0.018684299,17403200,-0.04,-0.45,-0.7,0.16,0.04
856,11/2/2020,ADBE,430.3099976,11,7,0.336472237,-0.000648356,-0.012154688,4.20E-07,0.001164356,7609300,-0.04,-0.45,-0.7,0.16,0.04
865,11/9/2020,ADBE,444.3200073,33,11,-0.087011377,0.061223933,-0.044625151,0.00374837,0.059019479,30074600,0.2,-0.52,-0.35,-0.13,-0.08
874,11/16/2020,ADBE,449.5700073,64,33,0,0.014236478,-0.008275431,0.000202677,0.008344877,10729900,0.2,-0.52,-0.35,-0.13,-0.08
883,11/23/2020,ADBE,449.5700073,15,64,0.064538521,0.045400918,-0.021303325,0.002061243,0.032422202,370731400,0.2,-0.52,-0.35,-0.13,-0.08
892,11/30/2020,ADBE,447.6000061,48,15,-0.064538521,-0.346601228,-0.009555609,0.120132411,0.354667903,2970300,0.2,-0.52,-0.35,-0.13,-0.08
901,12/7/2020,ADBE,447.6000061,39,48,-0.080042708,0.101165422,-0.013011215,0.010234443,0.094792499,6131100,0.2,-0.52,-0.35,-0.13,-0.08
910,12/14/2020,ADBE,473.2200012,41,39,-0.050010421,-0.010989022,-0.02338416,0.000120759,0.015795252,17739000,0.2,-0.52,-0.35,-0.13,-0.08
919,12/21/2020,ADBE,516.4400024,30,41,0,-0.014841559,0.000332341,0.000220272,0.016071241,9434600,0.2,-0.52,-0.35,-0.13,-0.08
928,12/28/2020,ADBE,491.9400024,6,30,-0.15415068,-0.017245236,0.019586309,0.000297398,0.018147246,9591400,0.2,-0.52,-0.35,-0.13,-0.08
937,1/4/2021,ADBE,471.3500061,12,6,0,0.029566788,-0.000648356,0.000874195,0.0313795,6490200,0.2,-0.52,-0.35,-0.13,-0.08
946,1/11/2021,ADBE,467.5499878,28,12,0,0.021235697,0.061223933,0.000450955,0.019031242,32461000,-0.31,-0.39,0.15,0.11,0.46
955,1/18/2021,ADBE,479.7799988,58,28,-0.164303051,-0.058067811,0.014236478,0.003371871,0.063959412,26170100,-0.31,-0.39,0.15,0.11,0.46
964,1/25/2021,ADBE,478.9899902,97,58,-0.033901552,-0.144594288,0.045400918,0.020907508,0.157573004,374823600,-0.31,-0.39,0.15,0.11,0.46
973,2/1/2021,ADBE,502.1600037,58,97,1.530188541,0.002712113,-0.346601228,7.36E-06,0.005354562,6702700,-0.31,-0.39,0.15,0.11,0.46
982,2/8/2021,ADBE,502.8200073,47,58,0.109199292,-0.046170893,0.101165422,0.002131751,0.052543817,6876700,-0.31,-0.39,0.15,0.11,0.46
991,2/15/2021,ADBE,488.5,45,47,0.136575535,-0.063643796,-0.010989022,0.004050533,0.068450026,16576100,-0.31,-0.39,0.15,0.11,0.46
1000,2/22/2021,ADBE,447.1000061,40,45,0.093090423,-0.002814525,-0.014841559,7.92E-06,0.004044207,12551900,-0.31,-0.39,0.15,0.11,0.46
1009,3/1/2021,ADBE,494.6300049,9,40,0.133531393,0.065557477,-0.017245236,0.004297783,0.064655467,17167300,-0.31,-0.39,0.15,0.11,0.46
1018,3/8/2021,ADBE,469.3399963,20,9,0.405465108,0.016900159,0.029566788,0.000285615,0.01871287,10093100,-0.31,-0.39,0.15,0.11,0.46
1027,3/15/2021,ADBE,469.3399963,31,20,0.510825624,-0.019778129,0.021235697,0.000391174,0.021982583,43414600,-2.87,0.14,0.75,-0.16,0.3
1036,3/22/2021,ADBE,462.9200134,62,31,-0.062520357,0.003806017,-0.058067811,1.45E-05,0.002085584,15649300,-2.87,0.14,0.75,-0.16,0.3
1045,3/29/2021,ADBE,477.0299988,60,62,0.032789823,0.149578851,-0.144594288,0.022373833,0.136600136,280184100,-2.87,0.14,0.75,-0.16,0.3
1054,4/5/2021,ADBE,486,50,60,1.049822124,-0.083924759,0.002712113,0.007043365,0.091991433,6043600,-2.87,0.14,0.75,-0.16,0.3
1063,4/12/2021,ADBE,475.9100037,39,50,-0.039220713,-0.005020985,-0.046170893,2.52E-05,0.011393908,7450900,-2.87,0.14,0.75,-0.16,0.3
1072,4/19/2021,ADBE,502.9500122,39,39,0,-0.008626223,-0.063643796,7.44E-05,0.013432453,12916300,-2.87,0.14,0.75,-0.16,0.3
1081,4/26/2021,ADBE,499.8599854,56,39,-0.050010421,0.01421644,-0.002814525,0.000202107,0.012986758,14972400,-2.87,0.14,0.75,-0.16,0.3
1090,5/3/2021,ADBE,500.1199951,7,56,0.336472237,0.047104954,0.065557477,0.002218877,0.046202944,13284500,-2.87,0.14,0.75,-0.16,0.3
1099,5/10/2021,ADBE,485.1000061,33,7,0,-0.027068823,0.016900159,0.000732721,0.025256112,11208800,-2.87,0.14,0.75,-0.16,0.3
1108,5/17/2021,ADBE,458.0799866,29,33,1.011600912,-0.029562996,-0.019778129,0.000873971,0.03176745,22209000,-1.28,-0.1,0.07,0.16,0.24
1117,5/24/2021,ADBE,472.4400024,64,29,-0.098440073,-0.025349899,0.003806017,0.000642617,0.0312415,8894100,-1.28,-0.1,0.07,0.16,0.24
1126,5/31/2021,ADBE,458.769989,32,64,0.031748698,-0.09215629,0.149578851,0.008492782,0.105135005,155471500,-1.28,-0.1,0.07,0.16,0.24
1135,6/7/2021,ADBE,492.1199951,49,32,0.421213465,-0.033501046,-0.083924759,0.00112232,0.04156772,3377900,-1.28,-0.1,0.07,0.16,0.24
1144,6/14/2021,ADBE,498.8399963,41,49,-0.020202707,-0.008801198,-0.005020985,7.75E-05,0.015174122,4459200,-1.28,-0.1,0.07,0.16,0.24
1153,6/21/2021,ADBE,498.8399963,38,41,0.050010421,-0.008338595,-0.008626223,6.95E-05,0.013144826,10156700,-1.28,-0.1,0.07,0.16,0.24
1162,6/28/2021,ADBE,498.8399963,46,38,-0.075985907,0.002885708,0.01421644,8.33E-06,0.001656026,7719200,-1.28,-0.1,0.07,0.16,0.24
1171,7/5/2021,ADBE,479.1199951,6,46,0.139761942,0.038828693,0.047104954,0.001507667,0.037926682,8034500,-1.28,-0.1,0.07,0.16,0.24
1180,7/12/2021,ADBE,459.6700134,17,6,-0.15415068,-0.017626923,-0.027068823,0.000310708,0.015814212,5212700,-1.28,-0.1,0.07,0.16,0.24
1189,7/19/2021,ADBE,440.8299866,27,17,0.348306694,0.014257119,-0.029562996,0.000203265,0.012052665,25420300,1.11,-0.05,0.11,0.42,0.09
1198,7/26/2021,ADBE,444.2999878,62,27,-0.138150338,-0.017582827,-0.025349899,0.000309156,0.023474428,9083900,1.11,-0.05,0.11,0.42,0.09
1207,8/2/2021,ADBE,441.5,35,62,0,-0.054031565,-0.09215629,0.00291941,0.067010281,286089100,1.11,-0.05,0.11,0.42,0.09
1216,8/9/2021,ADBE,469.0899963,47,35,0.089612159,-0.012772291,-0.033501046,0.000163131,0.020838966,3229000,1.11,-0.05,0.11,0.42,0.09
1225,8/16/2021,ADBE,483.3399963,39,47,-0.041672696,-0.022595362,-0.008801198,0.00051055,0.028968285,5835800,1.11,-0.05,0.11,0.42,0.09
1234,8/23/2021,ADBE,504.0400085,38,39,0,-0.024251696,-0.008338595,0.000588145,0.029057926,18988100,1.11,-0.05,0.11,0.42,0.09
1243,8/30/2021,ADBE,525.0800171,86,38,-0.051293294,-0.007229902,0.002885708,5.23E-05,0.008459584,7290300,1.11,-0.05,0.11,0.42,0.09
1252,9/6/2021,ADBE,525.0800171,5,86,0.6257059,-0.024511286,0.038828693,0.000600803,0.025413296,14860900,1.11,-0.05,0.11,0.42,0.09
1261,9/13/2021,ADBE,515.8400269,16,5,-0.182321557,-0.025485988,-0.017626923,0.000649536,0.023673277,6726800,1.11,-0.05,0.11,0.42,0.09
1270,9/20/2021,ADBE,508.3399963,29,16,0,0.066807164,0.014257119,0.004463197,0.064602709,27701800,1.04,-0.22,-0.38,0.15,-0.18
1279,9/27/2021,ADBE,488.730011,60,29,0,0.007302289,-0.017582827,5.33E-05,0.001410688,8995800,1.04,-0.22,-0.38,0.15,-0.18
1288,10/4/2021,ADBE,488.730011,33,60,-0.032789823,0.062653699,-0.054031565,0.003925486,0.049674984,278127400,1.04,-0.22,-0.38,0.15,-0.18
1297,10/11/2021,ADBE,486.5599976,49,33,0,0.045072588,-0.012772291,0.002031538,0.037005913,3680300,1.04,-0.22,-0.38,0.15,-0.18
1306,10/18/2021,ADBE,486.5599976,33,49,0,0.031472285,-0.022595362,0.000990505,0.025099362,6250500,1.04,-0.22,-0.38,0.15,-0.18
1315,10/25/2021,ADBE,488.0700073,40,33,-0.167054085,0.015128323,-0.024251696,0.000228866,0.010322093,14830800,1.04,-0.22,-0.38,0.15,-0.18
1324,11/1/2021,ADBE,504.5799866,53,40,0,0.017374417,-0.007229902,0.00030187,0.016144734,8285500,1.04,-0.22,-0.38,0.15,-0.18
1333,11/8/2021,ADBE,504.5,6,53,0.038466281,0.046807629,-0.024511286,0.002190954,0.045905618,12823700,1.04,-0.22,-0.38,0.15,-0.18
1342,11/15/2021,ADBE,541.2600098,24,6,0,-0.027380553,-0.025485988,0.000749695,0.025567841,5598700,1.04,-0.22,-0.38,0.15,-0.18
1351,11/22/2021,ADBE,565.5900269,25,24,0.344840486,0.075716003,0.066807164,0.005732913,0.073511548,21404000,-0.02,-0.01,-0.01,0.01,0
1360,11/29/2021,ADBE,579.6599731,57,25,-0.148420005,0.001510204,0.007302289,2.28E-06,0.004381397,7508300,-0.02,-0.01,-0.01,0.01,0
1369,12/6/2021,ADBE,593.0700073,25,57,-0.084083117,-0.028707061,0.062653699,0.000824095,0.041685776,198470500,-0.02,-0.01,-0.01,0.01,0
1378,12/13/2021,ADBE,604.5,51,25,-0.277631737,-0.04495831,0.045072588,0.00202125,0.053024985,16596600,-0.02,-0.01,-0.01,0.01,0
1387,12/20/2021,ADBE,606.0999756,32,51,0.040005335,0.014066147,0.031472285,0.000197856,0.007693223,11000600,-0.02,-0.01,-0.01,0.01,0
1396,12/27/2021,ADBE,625.8699951,40,32,-0.197825743,0.031705226,0.015128323,0.001005221,0.026898996,17298400,-0.02,-0.01,-0.01,0.01,0
8,1/7/2019,ADI,82.69000244,48,40,0,-0.000658529,0.017374417,4.34E-07,0.001888212,9560600,-0.02,-0.01,-0.01,0.01,0
17,1/14/2019,ADI,90.05999756,6,48,0,-0.004275253,0.046807629,1.83E-05,0.005177263,11752500,-0.02,-0.01,-0.01,0.01,0
26,1/21/2019,ADI,91.36000061,20,6,0,0.021696959,-0.027380553,0.000470758,0.02350967,8612000,-0.02,-0.01,-0.01,0.01,0
35,1/28/2019,ADI,97.66999817,31,20,0,0.0247909,0.075716003,0.000614589,0.022586445,39015000,0.08,1.16,2.63,0.14,0.39
44,2/4/2019,ADI,100.5400009,58,31,0.066691374,-0.023399304,0.001510204,0.000547527,0.029290905,14614400,0.08,1.16,2.63,0.14,0.39
53,2/11/2019,ADI,100.7300034,19,58,-0.033901552,0.004244939,-0.028707061,1.80E-05,0.008733776,378600700,0.08,1.16,2.63,0.14,0.39
62,2/18/2019,ADI,100.7300034,51,19,-0.552068582,0.013672829,-0.04495831,0.000186946,0.005606154,11986300,0.08,1.16,2.63,0.14,0.39
71,2/25/2019,ADI,105.7399979,29,51,0.019802627,0.028335007,0.014066147,0.000802873,0.021962083,8746100,0.08,1.16,2.63,0.14,0.39
80,3/4/2019,ADI,105.9100037,40,29,-0.296265816,0.003174625,0.031705226,1.01E-05,0.001631605,21544300,0.08,1.16,2.63,0.14,0.39
89,3/11/2019,ADI,105.9100037,33,40,0,0.004928057,-0.000658529,2.43E-05,0.003698374,11787500,0.08,1.16,2.63,0.14,0.39
98,3/18/2019,ADI,108.4400024,3,33,-0.374693449,-0.060832218,-0.004275253,0.003700559,0.061734228,17599300,0.08,1.16,2.63,0.14,0.39
107,3/25/2019,ADI,108.4400024,20,3,-0.693147181,0.052310265,0.021696959,0.002736364,0.054122977,6156500,0.08,1.16,2.63,0.14,0.39
116,4/1/2019,ADI,105.4100037,33,20,0,-0.021498479,0.0247909,0.000462185,0.023702933,45225000,-0.18,0.76,0.36,-0.31,0.02
125,4/8/2019,ADI,105.4100037,55,33,0.129211731,-0.001582003,-0.023399304,2.50E-06,0.007473604,12998500,-0.18,0.76,0.36,-0.31,0.02
134,4/15/2019,ADI,109.3899994,28,55,-0.087011377,-0.02107425,0.004244939,0.000444124,0.034052966,493251800,-0.18,0.76,0.36,-0.31,0.02
143,4/22/2019,ADI,107.4000015,52,28,-0.133531393,0.04984407,0.013672829,0.002484431,0.041777395,7778600,-0.18,0.76,0.36,-0.31,0.02
152,4/29/2019,ADI,105.2699966,29,52,0.039220713,-0.007799224,0.028335007,6.08E-05,0.014172148,8284900,-0.18,0.76,0.36,-0.31,0.02
161,5/6/2019,ADI,111.4599991,41,29,-0.129211731,-0.024869828,0.003174625,0.000618508,0.029676058,22236400,-0.18,0.76,0.36,-0.31,0.02
170,5/13/2019,ADI,114.2099991,51,41,0.024692613,0.017757064,0.004928057,0.000315313,0.016527382,12303400,-0.18,0.76,0.36,-0.31,0.02
179,5/20/2019,ADI,114.7900009,4,51,0,0.007492205,-0.060832218,5.61E-05,0.006590195,21407900,-0.18,0.76,0.36,-0.31,0.02
188,5/27/2019,ADI,114.4400024,14,4,-0.405465108,0.009086716,0.052310265,8.26E-05,0.010899428,6573700,-0.18,0.76,0.36,-0.31,0.02
197,6/3/2019,ADI,114.4400024,64,14,-0.356674944,-0.045390114,-0.021498479,0.002060262,0.047594569,45225000,-0.04,0.05,0.46,0.22,0.38
206,6/10/2019,ADI,116.9499969,55,64,0.791587253,-0.001332236,-0.001582003,1.77E-06,0.007223837,12998500,-0.04,0.05,0.46,0.22,0.38
215,6/17/2019,ADI,110.5999985,22,55,-0.053109825,-0.045268915,-0.02107425,0.002049275,0.058247631,493251800,-0.04,0.05,0.46,0.22,0.38
224,6/24/2019,ADI,110.5999985,49,22,-0.241162057,-0.059071187,0.04984407,0.003489405,0.067137862,7778600,-0.04,0.05,0.46,0.22,0.38
233,7/1/2019,ADI,100.8300018,29,49,0,-0.003943018,-0.007799224,1.55E-05,0.010315941,8284900,-0.04,0.05,0.46,0.22,0.38
242,7/8/2019,ADI,98.41999817,39,29,-0.098440073,-0.039049107,-0.024869828,0.001524833,0.043855337,22236400,-0.04,0.05,0.46,0.22,0.38
251,7/15/2019,ADI,98.41999817,34,39,-0.025317808,0.01088704,0.017757064,0.000118528,0.009657357,12303400,-0.04,0.05,0.46,0.22,0.38
260,7/22/2019,ADI,96.62000275,5,34,-0.344840486,-0.010207295,0.007492205,0.000104189,0.011109305,21407900,-0.04,0.05,0.46,0.22,0.38
269,7/29/2019,ADI,96.62000275,13,5,0,-0.036549098,0.009086716,0.001335837,0.034736386,6573700,-0.04,0.05,0.46,0.22,0.38
278,8/5/2019,ADI,100.6900024,32,13,-0.268263987,0.057731475,-0.045390114,0.003332923,0.05552702,32450200,0.46,-0.23,-0.7,0.77,0
