Date,Company,GSVI,GSVI_lag1,AGSVI,R,R_lag1,Volatility,Volume_lag1,Volume,Mkt_RF,SMB,HML,RMW,CMA
11-03-2019,AMGN,26,37,3.610917913,0.043993738,0.074361489,0.005529631,12118900,2433200,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,AMZN,55,22,0,0.012301958,-0.048804478,0.002381877,30670100,2707700,-2.58,-0.44,1.01,0.04,0.78
11-03-2019,ANSS,84,68,-0.057158414,-0.08118811,0.019878842,0.000395168,5210600,22674900,0.08,1.16,2.63,0.14,0.39
11-03-2019,ASML,22,44,0,0.035704671,0.014794432,0.000218875,9977800,1489300,0.68,-0.06,-0.28,0.33,0.07
11-03-2019,ATVI,46,24,-0.040821995,-0.039741167,0.086915802,0.007554357,31090400,2659600,0.02,-0.48,-2.72,-0.29,-0.8
11-03-2019,BIDU,71,75,0.083381609,-0.037434943,-0.020081409,0.000403263,11677700,11944700,-0.02,-0.02,-0.03,0,0
11-03-2019,BIIB,33,52,0,-0.028096158,0.029414725,0.000865226,7018100,1803800,-0.57,0.61,0.99,-0.21,0.38
11-03-2019,BKNG,50,49,0,-0.016550556,0.016025861,0.000256828,30756200,3113400,-1.22,-0.87,1.93,0.51,1.25
11-03-2019,CDNS,75,70,0,-0.032094095,-0.007589996,5.7608E-05,7325800,9639800,0,0,-0.01,0,-0.01
11-03-2019,CDW,84,41,3.713572067,0.047664632,0.027136597,0.000736395,17120500,6264700,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,CERN,38,34,-0.111225635,0.022295805,0.00055593,3.09058E-07,28368900,3636800,-2.58,-0.44,1.01,0.04,0.78
11-03-2019,CHKP,34,36,-0.177681177,0.024073149,0.042452768,0.001802238,5047300,53747500,0.08,1.16,2.63,0.14,0.39
11-03-2019,CHTR,70,55,0.157185584,0.009539519,0.036393011,0.001324451,13047200,9821800,0.68,-0.06,-0.28,0.33,0.07
11-03-2019,CMCSA,58,41,0.024692613,-0.023345252,0.011005876,0.000121129,5046400,5284900,0.02,-0.48,-2.72,-0.29,-0.8
11-03-2019,COST,39,40,0,-0.023297178,-0.033248089,0.001105435,2505500,89230900,-0.02,-0.02,-0.03,0,0
11-03-2019,CPRT,55,62,0.255933374,-0.011446442,-0.001760621,3.09979E-06,10037500,6515900,-0.57,0.61,0.99,-0.21,0.38
11-03-2019,CSCO,36,46,-0.122602322,0.024163504,0.02925095,0.000855618,7327800,4804200,-1.22,-0.87,1.93,0.51,1.25
11-03-2019,CSX,21,25,-0.113328685,-0.026086192,0.006754462,4.56228E-05,1722500,128381000,0,0,-0.01,0,-0.01
11-03-2019,CTAS,46,94,4.543294782,0.014525141,0.020492566,0.000419945,7139200,9511800,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,CTSH,65,48,0.021053409,-0.035543761,-0.001710318,2.92519E-06,6927900,5554300,0.03,0.02,0.06,-0.02,0.02
11-03-2019,DLTR,38,90,-0.021978907,0.017520281,0.020127251,0.000405106,7423200,12081300,-0.18,-0.26,-0.11,-0.12,-0.12
11-03-2019,DXCM,65,63,0,-0.056480708,0.021587241,0.000466009,7601300,11033900,-3.31,0.29,0.27,-0.3,0.27
11-03-2019,EA,33,96,0.0104713,-0.004423842,0.064867652,0.004207812,15119000,18135300,-1.14,-0.15,2,0.61,1.74
11-03-2019,EBAY,66,76,0.082238098,0.030365372,0.01826229,0.000333511,13618600,24409800,0.8,1.12,1.63,-0.21,0.45
11-03-2019,EXC,35,92,0,0.020465908,0.023032388,0.000530491,5536900,12689000,-0.04,-0.35,0.39,0.56,0.11
11-03-2019,FAST,44,95,0.065240522,0.008863571,0.010682906,0.000114124,8734200,23922900,1.11,0.8,-0.66,-1.44,-0.75
11-03-2019,FB,28,42,3.737669618,0.079032238,0.053176139,0.002827702,97592000,25260400,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,FISV,24,16,0,0.044504127,0.015337058,0.000235225,24164700,32165600,0.11,0.54,-1.33,-0.47,-0.67
11-03-2019,GILD,68,29,-0.033901552,0.005371496,-0.014039167,0.000197098,2230400,64102700,0.02,-0.37,-0.37,0.05,-0.36
11-03-2019,GOOG,50,33,-0.0588405,0.062210996,0.058666743,0.003441787,24828719,42743300,1.74,2.18,1.37,-0.04,0.51
11-03-2019,IDXX,20,29,-0.393904286,-0.00471093,-0.013325128,0.000177559,21563800,19139200,1.66,0.54,0.73,0.12,0.16
11-03-2019,ILMN,30,92,1.263692039,-0.040147706,-0.045032549,0.00202793,44986200,2355700,2.58,0.67,-0.34,-0.24,-0.1
11-03-2019,INCY,25,69,0.029413885,0.015633467,0.016949573,0.000287288,105080500,33840636,-0.04,-0.39,-0.49,-0.46,-0.72
11-03-2019,INTC,32,74,4.304065093,0.049268429,0.032401486,0.001049856,8614500,9831700,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,INTU,52,27,-0.071458964,-0.01049273,-0.025179541,0.000634009,7524000,8202000,-2.58,-0.44,1.01,0.04,0.78
11-03-2019,ISRG,19,21,0,0.069725716,0.066691382,0.00444774,5021200,28342100,0.08,1.16,2.63,0.14,0.39
11-03-2019,JD,31,56,0.196710294,0.051358661,-0.018527449,0.000343266,6458900,3257200,0.68,-0.06,-0.28,0.33,0.07
11-03-2019,KDP,65,20,-0.405465108,-0.032813998,0.075105471,0.005640832,3926400,5356500,0.02,-0.48,-2.72,-0.29,-0.8
11-03-2019,KHC,26,11,-0.241162057,-0.054017492,-0.041264078,0.001702724,10715000,63648700,-0.02,-0.02,-0.03,0,0
11-03-2019,KLAC,37,39,-0.050010421,-0.035472066,0.075806408,0.005746611,9956700,9519200,-0.57,0.61,0.99,-0.21,0.38
11-03-2019,LRCX,67,24,0.182321557,-0.028053164,-0.009186652,8.43946E-05,7562900,10749900,-1.22,-0.87,1.93,0.51,1.25
11-03-2019,LULU,19,12,0.182321557,0.013858314,-0.01523362,0.000232063,4737200,25473600,0,0,-0.01,0,-0.01
11-03-2019,MAR,27,16,2.772588722,-0.02630966,0.064961779,0.004220033,9412800,52661600,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,MCHP,20,47,-0.101096117,-0.041741516,-0.058823731,0.003460231,21573600,115012900,0.03,0.02,0.06,-0.02,0.02
11-03-2019,MDLZ,31,22,0.146603474,-0.015088325,-0.016502008,0.000272316,9233600,42358900,-0.18,-0.26,-0.11,-0.12,-0.12
11-03-2019,MELI,43,50,0,-0.080920443,-0.026150911,0.00068387,17330800,81122500,-3.31,0.29,0.27,-0.3,0.27
11-03-2019,MNST,40,64,0,-0.047850926,0.089791655,0.008062541,34283000,81565500,-1.14,-0.15,2,0.61,1.74
11-03-2019,MRVL,31,51,-0.093526058,0.045060584,0.05817447,0.003384269,17061200,116299100,0.8,1.12,1.63,-0.21,0.45
11-03-2019,MSFT,32,46,0,-0.034666555,-0.001208974,1.46162E-06,10494600,51581600,-0.04,-0.35,0.39,0.56,0.11
11-03-2019,MTCH,35,53,0,0.052289475,-0.009776837,9.55865E-05,9337800,76719900,1.11,0.8,-0.66,-1.44,-0.75
11-03-2019,MU,37,29,3.36729583,0.037335545,0.05779653,0.003340439,25978600,21023500,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,NFLX,66,46,0.044451763,0.012245795,0.03842838,0.00147674,26897600,3620900,0.03,0.02,0.06,-0.02,0.02
11-03-2019,NTES,13,14,0.074107972,0.062166328,0.019383757,0.00037573,11234400,15124000,-0.18,-0.26,-0.11,-0.12,-0.12
11-03-2019,NVDA,75,41,0,-0.059947964,0.001559287,2.43138E-06,11334800,1946500,-3.31,0.29,0.27,-0.3,0.27
11-03-2019,NXPI,18,2,0,-0.057760799,0.117135609,0.013720751,35811700,26226000,-1.14,-0.15,2,0.61,1.74
11-03-2019,OKTA,72,17,-0.257829109,-0.008158001,-0.032740714,0.001071954,9046600,1992600,0.8,1.12,1.63,-0.21,0.45
11-03-2019,ORLY,6,6,0,0.027144122,-0.025269664,0.000638556,7766100,10535400,-0.04,-0.35,0.39,0.56,0.11
11-03-2019,PAYX,79,32,-0.089612159,-0.02420173,0.020626408,0.000425449,9537000,2828300,1.11,0.8,-0.66,-1.44,-0.75
11-03-2019,PCAR,20,27,3.295836866,0.055102007,-0.030539361,0.000932653,33993300,2564400,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,PEP,73,40,0.077961541,0.048034876,-0.004836963,2.33962E-05,169352900,4327000,0.11,0.54,-1.33,-0.47,-0.67
11-03-2019,PYPL,11,55,-0.070204259,0.034853891,0.057481453,0.003304117,9399200,4339100,0.02,-0.37,-0.37,0.05,-0.36
11-03-2019,QCOM,67,44,0,-0.03191198,-0.02346474,0.000550594,23071700,14995200,1.74,2.18,1.37,-0.04,0.51
11-03-2019,REGN,41,25,-0.246860078,0.008435944,0.0338413,0.001145234,2394800,40204600,1.66,0.54,0.73,0.12,0.16
11-03-2019,ROST,44,75,0.15860503,-0.030554687,-0.019610948,0.000384589,3945600,17488000,2.58,0.67,-0.34,-0.24,-0.1
11-03-2019,SBUX,59,22,0.200670695,-0.016701641,0.014448914,0.000208771,5701800,34044900,-0.04,-0.39,-0.49,-0.46,-0.72
11-03-2019,SGEN,15,44,3.784189634,0.00071387,0.095695794,0.009157685,136867800,12560300,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,SIRI,34,35,0.559615788,-0.029114006,-0.101665972,0.01033597,3580900,393748000,0.03,0.02,0.06,-0.02,0.02
11-03-2019,SNPS,19,34,0.125163143,0.0273736,0.057227295,0.003274963,112251300,16837200,-0.18,-0.26,-0.11,-0.12,-0.12
11-03-2019,SPLK,38,37,0,-0.299231983,0.118856034,0.014126757,4849400,141540500,-3.31,0.29,0.27,-0.3,0.27
11-03-2019,SWKS,27,62,0.032789823,0.02059126,0.021569185,0.00046523,187752600,18972700,-1.14,-0.15,2,0.61,1.74
11-03-2019,TEAM,38,48,0.503905181,0.17930104,0.181117212,0.032803444,4199600,512010500,0.8,1.12,1.63,-0.21,0.45
11-03-2019,TMUS,24,48,0,0.005442687,0.005472472,2.99479E-05,120241100,18506400,-0.04,-0.35,0.39,0.56,0.11
11-03-2019,TSLA,41,18,0.117783036,0.045490429,-0.052837795,0.002791833,2950000,116926600,1.11,0.8,-0.66,-1.44,-0.75
11-03-2019,TXN,34,30,3.401197382,0.009990387,0.03029676,0.000917894,9457100,29873800,-0.54,-0.36,0.76,-0.1,0.17
11-03-2019,VRSK,39,67,0.045809536,0.024842968,0.010045262,0.000100907,9328300,13622300,0.11,0.54,-1.33,-0.47,-0.67
11-03-2019,VRSN,38,52,0.454736157,0.008687622,0.01629828,0.000265634,10982100,4172900,0.02,-0.37,-0.37,0.05,-0.36
11-03-2019,VRTX,15,41,0,-0.057031964,-0.00222093,4.93253E-06,2633200,4416100,1.74,2.18,1.37,-0.04,0.51
11-03-2019,WBA,44,21,-0.389464767,0.014721017,0.073694541,0.005430885,27055600,13991900,1.66,0.54,0.73,0.12,0.16
11-03-2019,WDAY,25,42,0.241162057,0.011463667,0.009044841,8.18091E-05,11842500,8434100,2.58,0.67,-0.34,-0.24,-0.1
11-03-2019,XEL,31,45,0.16907633,0.016395973,-0.009575006,9.16807E-05,2614300,2818200,-0.04,-0.39,-0.49,-0.46,-0.72
18-03-2019,AAPL,72,48,3.871201011,0.041072823,0.049002776,0.002401272,71151100,16802700,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,ADBE,67,56,0.055059777,-0.001693455,-0.017985993,0.000323496,4761700,4597400,-2.58,-0.44,1.01,0.04,0.78
18-03-2019,ADI,3,33,-0.374693449,-0.060832218,-0.004275253,1.82778E-05,11787500,17599300,0.08,1.16,2.63,0.14,0.39
18-03-2019,ADP,71,45,0.372675285,0.028803363,0.023824122,0.000567589,43446000,9073200,0.68,-0.06,-0.28,0.33,0.07
18-03-2019,ADSK,41,48,-0.040821995,-0.010993936,0.050036654,0.002503667,2539500,4898300,0.02,-0.48,-2.72,-0.29,-0.8
18-03-2019,AEP,6,58,0.396881364,-0.02111503,-0.01882334,0.000354318,13697200,12172100,-0.02,-0.02,-0.03,0,0
18-03-2019,ALGN,78,49,0.202940844,-0.057311256,-0.030492992,0.000929823,34737400,30351900,-0.57,0.61,0.99,-0.21,0.38
18-03-2019,AMAT,30,40,0.025317808,-0.035012127,-0.004753857,2.25992E-05,2354300,9964900,-1.22,-0.87,1.93,0.51,1.25
18-03-2019,AMD,7,32,0,-0.057363699,0.015986075,0.000255555,13731400,10376800,0,0,-0.01,0,-0.01
18-03-2019,AMGN,60,26,3.258096538,0.029312144,0.026819102,0.000719264,2433200,814824400,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,AMZN,24,55,-0.035718083,0.002170366,0.154603364,0.0239022,2707700,6685400,-2.58,-0.44,1.01,0.04,0.78
18-03-2019,ANSS,62,84,-0.011834458,0.074637028,-0.018159534,0.000329769,22674900,11766700,0.08,1.16,2.63,0.14,0.39
18-03-2019,ASML,65,22,0.318453731,0.02670818,0.042457326,0.001802625,1489300,588705600,0.68,-0.06,-0.28,0.33,0.07
18-03-2019,ATVI,32,46,0,0.056868267,0.130786545,0.01710512,2659600,9992700,0.02,-0.48,-2.72,-0.29,-0.8
18-03-2019,BIDU,67,71,-0.041385216,-0.018481777,-0.048685496,0.002370278,11944700,26146200,-0.02,-0.02,-0.03,0,0
18-03-2019,BIIB,63,33,0.238411023,-0.037891825,-0.004834937,2.33766E-05,1803800,564072000,-0.57,0.61,0.99,-0.21,0.38
18-03-2019,BKNG,21,50,-0.076961041,-0.021352794,-0.078475878,0.006158463,3113400,6217800,-1.22,-0.87,1.93,0.51,1.25
18-03-2019,CDNS,62,75,-0.013245227,0.006848568,0.061491678,0.003781226,9639800,62134600,0,0,-0.01,0,-0.01
18-03-2019,CDW,48,84,4.430816799,0.013557098,0.034205382,0.001170008,6264700,4140900,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,CERN,66,38,-0.294239473,-0.001687311,-0.010982256,0.00012061,3636800,4692100,-2.58,-0.44,1.01,0.04,0.78
18-03-2019,CHKP,44,34,-0.211309094,-0.001863568,0.048642737,0.002366116,53747500,14827400,0.08,1.16,2.63,0.14,0.39
18-03-2019,CHTR,42,70,0.043802623,-0.039473585,0.00147627,2.17937E-06,9821800,3902600,0.68,-0.06,-0.28,0.33,0.07
18-03-2019,CMCSA,68,58,0.299242895,-0.021158793,0.047860604,0.002290637,5284900,3360500,0.02,-0.48,-2.72,-0.29,-0.8
18-03-2019,COST,46,39,-0.120627988,0.020298538,-0.013085761,0.000171237,89230900,22520600,-0.02,-0.02,-0.03,0,0
18-03-2019,CPRT,35,55,0,-0.006933804,0.021023397,0.000441983,6515900,3678600,-0.57,0.61,0.99,-0.21,0.38
18-03-2019,CSCO,77,36,0,-0.007704634,0.025859183,0.000668697,4804200,5092200,-1.22,-0.87,1.93,0.51,1.25
18-03-2019,CSX,42,21,-0.2135741,-0.00379558,-0.008973268,8.05195E-05,128381000,12721500,0,0,-0.01,0,-0.01
18-03-2019,CTAS,39,46,3.828641396,0.032285191,0.03797032,0.001441745,9511800,67444500,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,CTSH,22,65,-0.015267472,-0.005550965,-0.021088018,0.000444705,5554300,41929600,0.03,0.02,0.06,-0.02,0.02
18-03-2019,DLTR,20,38,0,-0.005518473,0.034475959,0.001188592,12081300,85684500,-0.18,-0.26,-0.11,-0.12,-0.12
18-03-2019,DXCM,26,65,0.015504187,-0.09782647,0.001571951,2.47103E-06,11033900,34292700,-3.31,0.29,0.27,-0.3,0.27
18-03-2019,EA,70,33,0.030771659,0.066165902,-0.019355467,0.000374634,18135300,130514400,-1.14,-0.15,2,0.61,1.74
18-03-2019,EBAY,40,66,0.146603474,0.046853949,0.006553444,4.29476E-05,24409800,53048500,0.8,1.12,1.63,-0.21,0.45
18-03-2019,EXC,14,35,0,0.003554628,0.010534515,0.000110976,12689000,58126200,-0.04,-0.35,0.39,0.56,0.11
18-03-2019,FAST,35,44,-0.022472856,0.040734789,-0.008956445,8.02179E-05,23922900,43615600,1.11,0.8,-0.66,-1.44,-0.75
18-03-2019,FB,17,28,3.33220451,0.048982952,0.011946887,0.000142728,25260400,8245000,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,FISV,29,24,0,0.022856249,0.01058838,0.000112114,32165600,2796500,0.11,0.54,-1.33,-0.47,-0.67
18-03-2019,GILD,37,68,-0.070951736,-0.000675404,-0.013191993,0.000174029,64102700,34856944,0.88,0.93,-0.7,0.15,-0.07
18-03-2019,GOOG,36,50,0.174353387,-0.009201181,0.002779281,7.7244E-06,42743300,11826500,1.74,2.18,1.37,-0.04,0.51
18-03-2019,IDXX,20,20,-0.182321557,-0.001285997,-0.043997717,0.001935799,19139200,176479800,1.66,0.54,0.73,0.12,0.16
18-03-2019,ILMN,86,30,0.068992871,0.043973301,0.011829994,0.000139949,2355700,96977900,2.58,0.67,-0.34,-0.24,-0.1
18-03-2019,INCY,60,25,-0.039220713,-0.000908275,0.020033795,0.000401353,33840636,131007000,-0.04,-0.39,-0.49,-0.46,-0.72
18-03-2019,INTC,24,32,3.465735903,0.005299611,0.035573154,0.001265449,9831700,116994400,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,INTU,8,52,0,0.039671152,-0.064605051,0.004173813,8202000,93943300,-2.58,-0.44,1.01,0.04,0.78
18-03-2019,ISRG,53,19,0,0.032970966,0.07946155,0.006314138,28342100,6893200,0.08,1.16,2.63,0.14,0.39
18-03-2019,JD,27,31,0.138150338,0.011135594,-0.019489862,0.000379855,3257200,79305800,0.68,-0.06,-0.28,0.33,0.07
18-03-2019,KDP,7,65,0.185403223,0.083424357,0.122658037,0.015044994,5356500,51264900,0.02,-0.48,-2.72,-0.29,-0.8
18-03-2019,KHC,52,26,0.122602322,-0.124957051,-0.051656472,0.002668391,63648700,15155400,-0.02,-0.02,-0.03,0,0
18-03-2019,KLAC,8,37,0,0.108685092,0.036073721,0.001301313,9519200,133804500,-0.57,0.61,0.99,-0.21,0.38
18-03-2019,LRCX,6,67,0.093818755,-0.102553946,-0.024204733,0.000585869,10749900,51053900,-1.22,-0.87,1.93,0.51,1.25
18-03-2019,LULU,52,19,-0.351397887,-0.020847592,0.001835607,3.36945E-06,25473600,7691500,0,0,-0.01,0,-0.01
18-03-2019,MAR,52,27,3.295836866,0.076024166,0.037387519,0.001397827,52661600,8379800,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,MCHP,39,20,-0.223143551,-0.020487253,-0.014392206,0.000207136,115012900,132620000,0.03,0.02,0.06,-0.02,0.02
18-03-2019,MDLZ,52,31,0.032789823,-0.035018963,-0.004443579,1.97454E-05,42358900,13973900,-0.18,-0.26,-0.11,-0.12,-0.12
18-03-2019,MELI,45,43,0,-0.097434628,-0.037153307,0.001380368,81122500,105644400,-3.31,0.29,0.27,-0.3,0.27
18-03-2019,MNST,60,40,0.162518929,-0.089995108,0.01475117,0.000217597,81565500,15360500,-1.14,-0.15,2,0.61,1.74
18-03-2019,MRVL,38,31,-0.203598955,0.022744256,-0.028673762,0.000822185,116299100,122388900,0.8,1.12,1.63,-0.21,0.45
18-03-2019,MSFT,63,32,0.098440073,0.009890511,0.008445878,7.13329E-05,51581600,9947900,-0.04,-0.35,0.39,0.56,0.11
18-03-2019,MTCH,37,35,0,-0.015362454,0.03855061,0.00148615,76719900,129140300,1.11,0.8,-0.66,-1.44,-0.75
18-03-2019,MU,33,37,3.610917913,0.004462937,0.126182615,0.015922052,21023500,80295400,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,NFLX,30,66,0.062520357,0.032221805,-0.01178834,0.000138965,3620900,8002100,0.03,0.02,0.06,-0.02,0.02
18-03-2019,NTES,20,13,0,-0.027338124,0.036497192,0.001332045,15124000,29276600,-0.18,-0.26,-0.11,-0.12,-0.12
18-03-2019,NVDA,36,75,-0.013245227,-0.042276496,-0.02542449,0.000646405,1946500,11529600,-3.31,0.29,0.27,-0.3,0.27
18-03-2019,NXPI,35,18,0.405465108,-0.107117612,0.140320595,0.019689869,26226000,42575700,-1.14,-0.15,2,0.61,1.74
18-03-2019,OKTA,31,72,0.042559614,0.014466102,0.047759063,0.002280928,1992600,8005500,0.8,1.12,1.63,-0.21,0.45
18-03-2019,ORLY,22,6,0,-0.015919054,0.029032055,0.00084286,10535400,46946200,-0.04,-0.35,0.39,0.56,0.11
18-03-2019,PAYX,32,79,0.038714512,0.127506016,-0.020865756,0.00043538,2828300,3289400,1.11,0.8,-0.66,-1.44,-0.75
18-03-2019,PCAR,26,20,2.995732274,-0.039554674,0.01577599,0.000248882,2564400,58415500,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,PEP,68,73,0.013793322,0.029182746,0.018088711,0.000327201,4327000,17471400,0.11,0.54,-1.33,-0.47,-0.67
18-03-2019,PYPL,68,11,0.09531018,0.059508503,-0.023596768,0.000556807,4339100,31268300,0.88,0.93,-0.7,0.15,-0.07
18-03-2019,QCOM,22,67,0,0.061209345,-0.076334652,0.005826979,14995200,1322500,1.74,2.18,1.37,-0.04,0.51
18-03-2019,REGN,67,41,-0.047628049,-0.016262252,0.033333481,0.001111121,40204600,6162800,1.66,0.54,0.73,0.12,0.16
18-03-2019,ROST,29,44,-0.147635999,-0.011715467,-0.043003449,0.001849297,17488000,4470600,2.58,0.67,-0.34,-0.24,-0.1
18-03-2019,SBUX,32,59,0,0.014090646,-0.016834085,0.000283386,34044900,32487300,-0.04,-0.39,-0.49,-0.46,-0.72
18-03-2019,SGEN,25,15,2.708050201,0.029847969,0.081124319,0.006581155,12560300,9449600,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,SIRI,46,34,-0.187211542,-0.007164381,-0.016332705,0.000266757,393748000,19497800,0.03,0.02,0.06,-0.02,0.02
18-03-2019,SNPS,32,19,-0.051293294,-0.085139421,-0.016745043,0.000280396,16837200,7194600,-0.18,-0.26,-0.11,-0.12,-0.12
18-03-2019,SPLK,54,38,-0.294239473,-0.118658808,-0.028307051,0.000801289,141540500,19201200,-3.31,0.29,0.27,-0.3,0.27
18-03-2019,SWKS,41,27,0.076961041,-0.055206246,0.055506323,0.003080952,18972700,9782400,-1.14,-0.15,2,0.61,1.74
18-03-2019,TEAM,39,38,-0.16907633,0.013742644,0.001084719,1.17662E-06,512010500,20737900,0.8,1.12,1.63,-0.21,0.45
18-03-2019,TMUS,28,24,0,-0.058022957,0.028518364,0.000813297,18506400,7131200,-0.04,-0.35,0.39,0.56,0.11
18-03-2019,TSLA,23,41,-0.024097552,0.029563542,-0.01996478,0.000398592,116926600,18098400,1.11,0.8,-0.66,-1.44,-0.75
18-03-2019,TXN,70,34,3.526360525,0.027214939,0.024849381,0.000617492,29873800,11103000,-0.54,-0.36,0.76,-0.1,0.17
18-03-2019,VRSK,31,39,0,-0.001847618,-0.0105578,0.000111467,13622300,9377700,0.11,0.54,-1.33,-0.47,-0.67
18-03-2019,VRSN,43,38,-0.100083459,0.010222948,0.033433977,0.001117831,4172900,3418500,0.88,0.93,-0.7,0.15,-0.07
18-03-2019,VRTX,30,15,-0.125163143,-0.048721621,-0.017226136,0.00029674,4416100,21053800,1.74,2.18,1.37,-0.04,0.51
18-03-2019,WBA,35,44,0,0.028495284,0.023634755,0.000558602,13991900,11985800,1.66,0.54,0.73,0.12,0.16
18-03-2019,WDAY,47,25,0,-0.001340869,-0.020001678,0.000400067,8434100,2609000,2.58,0.67,-0.34,-0.24,-0.1
18-03-2019,XEL,34,31,-0.203598955,-0.031949646,-0.004524575,2.04718E-05,2818200,9321300,-0.04,-0.39,-0.49,-0.46,-0.72
25-03-2019,AAPL,27,72,4.276666119,0.024367677,0.064703004,0.004186479,16802700,593112300,-0.54,-0.36,0.76,-0.1,0.17
25-03-2019,ADBE,39,67,0.179340929,-0.011162708,-0.037632532,0.001416207,4597400,12412400,-2.58,-0.44,1.01,0.04,0.78
25-03-2019,ADI,20,3,-0.693147181,0.052310265,0.021696959,0.000470758,17599300,6156500,0.08,1.16,2.63,0.14,0.39
25-03-2019,ADP,25,71,0.057987258,0.055715764,-0.008887117,7.89808E-05,9073200,298611900,0.68,-0.06,-0.28,0.33,0.07
25-03-2019,ADSK,33,41,-0.178248231,0.012598815,0.040115574,0.001609259,4898300,13284400,0.02,-0.48,-2.72,-0.29,-0.8
25-03-2019,AEP,12,6,-0.405465108,-0.022312282,-0.019589445,0.000383746,12172100,6386500,-0.02,-0.02,-0.03,0,0
25-03-2019,ALGN,18,78,-0.012739026,-0.069725732,0.030814642,0.000949542,30351900,250418600,-0.57,0.61,0.99,-0.21,0.38
25-03-2019,AMAT,33,30,0.068992871,-0.021095294,-0.05203394,0.002707531,9964900,18513900,-1.22,-0.87,1.93,0.51,1.25
25-03-2019,AMD,11,7,-0.133531393,-0.106793756,-0.028341548,0.000803243,10376800,4275400,0,0,-0.01,0,-0.01
25-03-2019,AMGN,22,60,4.094344562,0.026388262,0.031544614,0.000995063,814824400,52134400,-0.54,-0.36,0.76,-0.1,0.17
25-03-2019,AMZN,59,24,-0.080042708,0.003217455,-0.016720752,0.000279584,6685400,7562400,-2.58,-0.44,1.01,0.04,0.78
25-03-2019,ANSS,42,62,0.032789823,0.033599727,0.025529443,0.000651752,11766700,6410200,0.08,1.16,2.63,0.14,0.39
25-03-2019,ASML,30,65,0.031252544,0.02220164,0.004238711,1.79667E-05,588705600,29374000,0.68,-0.06,-0.28,0.33,0.07
25-03-2019,ATVI,65,32,0,-0.019561688,0.05229622,0.002734895,9992700,5107300,0.02,-0.48,-2.72,-0.29,-0.8
25-03-2019,BIDU,63,67,0.144249609,-0.031485037,-0.018058033,0.000326093,26146200,13295900,-0.02,-0.02,-0.03,0,0
25-03-2019,BIIB,34,63,0,0.076332986,0.101924663,0.010388637,564072000,28955700,-0.57,0.61,0.99,-0.21,0.38
25-03-2019,BKNG,74,21,-0.2135741,-0.028863022,-0.021293216,0.000453401,6217800,6111200,-1.22,-0.87,1.93,0.51,1.25
25-03-2019,CDNS,41,62,0,0.04513673,-0.024566439,0.00060351,62134600,13374500,0,0,-0.01,0,-0.01
25-03-2019,CDW,41,48,3.871201011,0.003335195,0.031102338,0.000967355,4140900,7688800,-0.54,-0.36,0.76,-0.1,0.17
25-03-2019,CERN,35,66,-0.044451763,0.002644243,-0.000448631,2.0127E-07,4692100,1644600,-2.58,-0.44,1.01,0.04,0.78
25-03-2019,CHKP,55,44,0,-0.000507542,0.050476335,0.00254786,14827400,19786600,0.08,1.16,2.63,0.14,0.39
25-03-2019,CHTR,54,42,0,0.031876238,-0.004751872,2.25803E-05,3902600,10628200,0.68,-0.06,-0.28,0.33,0.07
25-03-2019,CMCSA,46,68,-0.084557388,0.041340588,0.029768298,0.000886152,3360500,1362500,0.02,-0.48,-2.72,-0.29,-0.8
25-03-2019,COST,54,46,0.044451763,-0.03209339,-0.079303456,0.006289038,22520600,21605100,-0.02,-0.02,-0.03,0,0
25-03-2019,CPRT,33,35,0.0588405,0.004373075,0.017431251,0.000303849,3678600,9132400,-0.57,0.61,0.99,-0.21,0.38
25-03-2019,CSCO,28,77,0.09531018,-0.007207062,0.044013276,0.001937168,5092200,2487600,-1.22,-0.87,1.93,0.51,1.25
25-03-2019,CSX,43,42,-0.023530497,-0.010077905,0.025282852,0.000639223,12721500,14142200,0,0,-0.01,0,-0.01
25-03-2019,CTAS,48,39,3.663561646,0.05796129,0.193811901,0.037563053,67444500,4727700,-0.54,-0.36,0.76,-0.1,0.17
25-03-2019,CTSH,25,22,-0.241162057,-0.017889939,0.015546717,0.0002417,41929600,4464600,0.03,0.02,0.06,-0.02,0.02
25-03-2019,DLTR,15,20,0.105360516,0.010055435,-0.03180294,0.001011427,85684500,4779000,-0.18,-0.26,-0.11,-0.12,-0.12
